Ligue,Équipe,Joueur,Nationalité,Poste,Taille,Poids,Âge,JIFF,Contrat,Lien Joueur,Saison,Matchs Joués,Titularisations,Essais,Points,Minutes
Challenge Cup,Sharks,Coetzee LE ROUX,Afrique du sud,2ème ligne,1.96 m,109 kg,24 ans,2028.0,N/A,https://www.allrugby.com/joueurs/coetzee-le-roux-15572.html,22/23,6,83%,1.0,5.0,191.0
Challenge Cup,Sharks,Corné RAHL,Afrique du sud,2ème ligne,2.07 m,125 kg,25 ans,N/A,N/A,https://www.allrugby.com/joueurs/corne-rahl-13977.html,25/26,12,50%,0.0,0.0,273.0
Challenge Cup,Sharks,Deon SLABBERT,Afrique du sud,2ème ligne,2.00 m,114 kg,25 ans,N/A,N/A,https://www.allrugby.com/joueurs/deon-slabbert-15292.html,25/26,4,75%,0.0,0.0,226.0
Challenge Cup,Sharks,Eben ETZEBETH,Afrique du sud,2ème ligne,2.08 m,130 kg,35 ans,2027.0,N/A,https://www.allrugby.com/joueurs/eben-etzebeth-3763.html,25/26,5,120%,0.0,0.0,339.0
Challenge Cup,Sharks,Emile VAN HEERDEN,Afrique du sud,2ème ligne,1.97 m,109 kg,24 ans,2029.0,N/A,https://www.allrugby.com/joueurs/emile-van-heerden-8063.html,25/26,14,43%,3.0,15.0,1185.0
Challenge Cup,Sharks,Jason JENKINS,Afrique du sud,2ème ligne,2.08 m,124 kg,31 ans,N/A,N/A,https://www.allrugby.com/joueurs/jason-jenkins-6112.html,25/26,11,155%,3.0,15.0,469.0
Challenge Cup,Sharks,Marvin ORIE,Afrique du sud,2ème ligne,1.94 m,117 kg,32 ans,2026.0,N/A,https://www.allrugby.com/joueurs/marvin-orie-6118.html,25/26,10,100%,2.0,10.0,703.0
Challenge Cup,Sharks,Thomas DYER,Afrique du sud,2ème ligne,1.97 m,114 kg,20 ans,2027.0,N/A,https://www.allrugby.com/joueurs/thomas-dyer-17361.html,25/26,4,25%,0.0,0.0,117.0
Challenge Cup,Sharks,Jannes POTGIETER,Afrique du sud,3ème ligne,1.89 m,114 kg,22 ans,2027.0,N/A,https://www.allrugby.com/joueurs/jannes-potgieter-15578.html,25/26,5,20%,0.0,0.0,205.0
Challenge Cup,Sharks,Manu TSHITUKA,République démocratique du Congo,3ème ligne,1.94 m,112 kg,25 ans,N/A,N/A,https://www.allrugby.com/joueurs/emmanuel-tshituka-11336.html,25/26,19,47%,5.0,25.0,787.0
Challenge Cup,Sharks,Matt ROMAO,Afrique du sud,3ème ligne,1.87 m,109 kg,19 ans,2030.0,N/A,https://www.allrugby.com/joueurs/matt-romao-20399.html,25/26,10,30%,0.0,0.0,215.0
Challenge Cup,Sharks,Mèno BARNARD,Afrique du sud,3ème ligne,1.93 m,108 kg,23 ans,N/A,N/A,https://www.allrugby.com/joueurs/meno-barnard-18666.html,Récapitulatif,0,N/A,0.0,0.0,0.0
Challenge Cup,Sharks,Nick HATTON,Afrique du sud,3ème ligne,1.89 m,102 kg,23 ans,2027.0,N/A,https://www.allrugby.com/joueurs/nick-hatton-17320.html,25/26,17,59%,2.0,10.0,722.0
Challenge Cup,Sharks,Phepsi BUTHELEZI,Afrique du sud,3ème ligne,1.85 m,111 kg,26 ans,2029.0,N/A,https://www.allrugby.com/joueurs/phendulani-buthelezi-7514.html,25/26,15,60%,9.0,45.0,1129.0
Challenge Cup,Sharks,Siya KOLISI,Afrique du sud,3ème ligne,1.93 m,106 kg,34 ans,2027.0,N/A,https://www.allrugby.com/joueurs/siya-kolisi-3764.html,25/26,21,95%,9.0,45.0,1070.0
Challenge Cup,Sharks,Tino MAVESERE,Zimbabwe,3ème ligne,1.86 m,101 kg,26 ans,2028.0,N/A,https://www.allrugby.com/joueurs/tinotenda-blithe-mavesere-11683.html,25/26,12,42%,2.0,10.0,830.0
Challenge Cup,Sharks,Vincent TSHITUKA,République démocratique du Congo,3ème ligne,1.97 m,112 kg,28 ans,2030.0,N/A,https://www.allrugby.com/joueurs/vincent-tshituka-7454.html,25/26,27,78%,5.0,25.0,2081.0
Challenge Cup,Sharks,Bradley DAVIDS,Afrique du sud,Mêlée,1.81 m,82 kg,25 ans,2030.0,N/A,https://www.allrugby.com/joueurs/bradley-davids-14758.html,25/26,5,40%,0.0,4.0,313.0
Challenge Cup,Sharks,Ceano EVERSON,Afrique du sud,Mêlée,1.70 m,67 kg,21 ans,N/A,N/A,https://www.allrugby.com/joueurs/ceano-everson-20404.html,25/26,3,0%,0.0,0.0,16.0
Challenge Cup,Sharks,Grant WILLIAMS,Afrique du sud,Mêlée,1.72 m,83 kg,28 ans,2026.0,N/A,https://www.allrugby.com/joueurs/grant-williams-6621.html,25/26,17,71%,4.0,20.0,749.0
Challenge Cup,Sharks,Jaden HENDRIKSE,Afrique du sud,Mêlée,1.89 m,92 kg,27 ans,N/A,N/A,https://www.allrugby.com/joueurs/jaden-hendrikse-8054.html,25/26,16,50%,0.0,6.0,968.0
Challenge Cup,Sharks,Ross BRAUDE,Afrique du sud,Mêlée,1.69 m,85 kg,27 ans,N/A,N/A,https://www.allrugby.com/joueurs/ross-braude-11201.html,25/26,12,33%,2.0,13.0,374.0
Challenge Cup,Sharks,Tiaan FOURIE,Afrique du sud,Mêlée,1.77 m,74 kg,25 ans,N/A,N/A,https://www.allrugby.com/joueurs/tiaan-fourie-17223.html,24/25,1,0%,0.0,0.0,5.0
Challenge Cup,Sharks,George WHITEHEAD,Afrique du sud,Ouverture,1.81 m,86 kg,37 ans,N/A,N/A,https://www.allrugby.com/joueurs/george-whitehead-6601.html,25/26,2,150%,0.0,10.0,215.0
Challenge Cup,Sharks,Jean SMITH,Afrique du sud,Ouverture,1.80 m,96 kg,23 ans,2027.0,N/A,https://www.allrugby.com/joueurs/jean-smith-15579.html,25/26,8,88%,0.0,54.0,789.0
Challenge Cup,Sharks,Jordan HENDRIKSE,Afrique du sud,Ouverture,1.93 m,95 kg,26 ans,N/A,N/A,https://www.allrugby.com/joueurs/jordan-hendrikse-9991.html,25/26,13,69%,0.0,50.0,664.0
Challenge Cup,Sharks,Siya MASUKU,Afrique du sud,Ouverture,1.85 m,91 kg,30 ans,2028.0,N/A,https://www.allrugby.com/joueurs/siya-masuku-9019.html,25/26,15,20%,2.0,27.0,221.0
Challenge Cup,Sharks,Vusi MOYO,Afrique du sud,Ouverture,1.78 m,85 kg,20 ans,2030.0,N/A,https://www.allrugby.com/joueurs/simphiwe-moyo-20405.html,25/26,6,50%,2.0,32.0,211.0
Challenge Cup,Sharks,Albie BESTER,Afrique du sud,Centre,1.81 m,91 kg,22 ans,N/A,N/A,https://www.allrugby.com/joueurs/albie-bester-20391.html,24/25,3,233%,3.0,15.0,305.0
Challenge Cup,Sharks,André ESTERHUIZEN,Afrique du sud,Centre,1.89 m,115 kg,32 ans,N/A,N/A,https://www.allrugby.com/joueurs/andre-esterhuizen-6116.html,25/26,21,71%,9.0,45.0,2095.0
Challenge Cup,Sharks,Diego APPOLLIS,Afrique du sud,Centre,1.80 m,92 kg,27 ans,N/A,N/A,https://www.allrugby.com/joueurs/diego-appollis-9151.html,24/25,1,0%,0.0,0.0,10.0
Challenge Cup,Sharks,Francois VENTER,Afrique du sud,Centre,1.80 m,95 kg,36 ans,2027.0,N/A,https://www.allrugby.com/joueurs/francois-venter-5038.html,25/26,10,40%,0.0,0.0,532.0
Challenge Cup,Sharks,Jurenzo JULIUS,Afrique du sud,Centre,1.80 m,97 kg,23 ans,N/A,N/A,https://www.allrugby.com/joueurs/jurenzo-julius-15581.html,25/26,14,93%,5.0,25.0,782.0
Challenge Cup,Sharks,Le Roux MALAN,Namibie,Centre,1.91 m,102 kg,28 ans,2027.0,N/A,https://www.allrugby.com/joueurs/le-roux-malan-14701.html,25/26,9,89%,3.0,15.0,576.0
Challenge Cup,Sharks,Litelihle BESTER,Afrique du sud,Centre,1.84 m,97 kg,21 ans,2029.0,N/A,https://www.allrugby.com/joueurs/litelihle-bester-15582.html,25/26,2,50%,0.0,0.0,70.0
Challenge Cup,Sharks,Chijindu OKONTA,Afrique du sud,Ailier,1.84 m,83 kg,21 ans,2027.0,N/A,https://www.allrugby.com/joueurs/chijindu-okonta-21959.html,Récapitulatif,0,N/A,0.0,0.0,0.0
Challenge Cup,Sharks,Christie GROBBELAAR,Afrique du sud,Ailier,1.91 m,90 kg,27 ans,N/A,N/A,https://www.allrugby.com/joueurs/christie-grobbelaar-21707.html,25/26,3,67%,0.0,2.0,149.0
Challenge Cup,Sharks,Edwill VAN DER MERWE,Afrique du sud,Ailier,1.79 m,91 kg,29 ans,N/A,N/A,https://www.allrugby.com/joueurs/edwill-van-der-merwe-7526.html,25/26,26,92%,12.0,60.0,1925.0
Challenge Cup,Sharks,Ethan HOOKER,Afrique du sud,Ailier,1.94 m,103 kg,24 ans,2029.0,N/A,https://www.allrugby.com/joueurs/ethan-hooker-14791.html,25/26,22,95%,6.0,30.0,1393.0
Challenge Cup,Sharks,Makazole MAPIMPI,Afrique du sud,Ailier,1.88 m,92 kg,36 ans,2028.0,N/A,https://www.allrugby.com/joueurs/makazole-mapimpi-6115.html,25/26,18,44%,4.0,20.0,963.0
Challenge Cup,Sharks,Marnus POTGIETER,Afrique du sud,Ailier,1.86 m,102 kg,27 ans,N/A,N/A,https://www.allrugby.com/joueurs/marnus-potgieter-8061.html,25/26,4,25%,0.0,0.0,190.0
Challenge Cup,Sharks,Phiko SOBAHLE,Afrique du sud,Ailier,1.91 m,94 kg,29 ans,N/A,N/A,https://www.allrugby.com/joueurs/phiko-sobahle-21708.html,25/26,4,25%,0.0,0.0,255.0
Challenge Cup,Sharks,Yaw PENXE,Afrique du sud,Ailier,1.87 m,96 kg,28 ans,N/A,N/A,https://www.allrugby.com/joueurs/yaw-penxe-6262.html,25/26,7,86%,2.0,10.0,518.0
Challenge Cup,Sharks,Aphelele FASSI,Afrique du sud,Arrière,1.85 m,99 kg,29 ans,2026.0,N/A,https://www.allrugby.com/joueurs/aphelele-fassi-7516.html,25/26,8,113%,3.0,15.0,466.0
Challenge Cup,Sharks,Hakeem KUNENE,Afrique du sud,Arrière,1.85 m,87 kg,22 ans,2026.0,N/A,https://www.allrugby.com/joueurs/hakeem-kunene-15584.html,25/26,13,38%,0.0,0.0,217.0
Challenge Cup,Sharks,Jaco WILLIAMS,Afrique du sud,Arrière,1.75 m,77 kg,20 ans,N/A,N/A,https://www.allrugby.com/joueurs/jaco-williams-20149.html,25/26,9,78%,6.0,30.0,755.0
Challenge Cup,Sharks,Luan GILIOMEE,Afrique du sud,Arrière,1.75 m,79 kg,19 ans,2026.0,N/A,https://www.allrugby.com/joueurs/luan-giliomee-22334.html,25/26,7,129%,2.0,31.0,277.0
Challenge Cup,Sharks,Zekhethelo SIYAYA,Afrique du sud,Arrière,1.80 m,84 kg,19 ans,N/A,N/A,https://www.allrugby.com/joueurs/zekethelo-siyaya-22380.html,25/26,7,100%,2.0,10.0,327.0
Challenge Cup,Racing 92,Demba BAMBA,France,Pilier,1.83 m,130 kg,29 ans,2028.0,N/A,https://www.allrugby.com/joueurs/demba-bamba-5858.html,25/26,30,30%,0.0,0.0,1034.0
Challenge Cup,Racing 92,Édouard-Junior JABEA NJOCKE,France,Pilier,1.75 m,115 kg,19 ans,N/A,N/A,https://www.allrugby.com/joueurs/edouard-junior-jabea-njocke-17301.html,25/26,26,19%,1.0,5.0,462.0
Challenge Cup,Racing 92,Gia KHARAISHVILI,Géorgie,Pilier,1.78 m,124 kg,28 ans,2027.0,N/A,https://www.allrugby.com/joueurs/kharaishvili-gia-7168.html,25/26,14,164%,0.0,0.0,1286.0
Challenge Cup,Racing 92,Guram GOGICHASHVILI,Géorgie,Pilier,1.80 m,115 kg,27 ans,2030.0,N/A,https://www.allrugby.com/joueurs/guram-gogichashvili-7031.html,25/26,33,33%,2.0,10.0,1094.0
Challenge Cup,Racing 92,Hassane KOLINGAR,France,Pilier,1.87 m,117 kg,27 ans,2029.0,N/A,https://www.allrugby.com/joueurs/hassane-kolingar-5277.html,25/26,22,50%,2.0,10.0,799.0
Challenge Cup,Racing 92,Herman COETZEE,Namibie,Pilier,1.86 m,128 kg,21 ans,2026.0,N/A,https://www.allrugby.com/joueurs/herman-coetzee-16511.html,25/26,2,0%,0.0,2.0,86.0
Challenge Cup,Racing 92,Lehopa LEOTA,Australie,Pilier,1.70 m,133 kg,21 ans,2027.0,N/A,https://www.allrugby.com/joueurs/lehopa-leota-18371.html,25/26,7,114%,0.0,0.0,194.0
Challenge Cup,Racing 92,Taniela TUPOU,Tonga,Pilier,1.80 m,148 kg,30 ans,2028.0,JOKER XV (8),https://www.allrugby.com/joueurs/taniela-tupou-5848.html,25/26,20,15%,5.0,25.0,784.0
Challenge Cup,Racing 92,Diego ESCOBAR,Chili,Talonneur,1.77 m,108 kg,27 ans,2027.0,N/A,https://www.allrugby.com/joueurs/diego-escobar-14227.html,25/26,24,58%,5.0,25.0,877.0
Challenge Cup,Racing 92,Elia MASI,France,Talonneur,-,-,20 ans,2028.0,N/A,https://www.allrugby.com/joueurs/elia-masi-18815.html,25/26,7,14%,2.0,10.0,138.0
Challenge Cup,Racing 92,Feleti KAITU'U,Australie,Talonneur,1.79 m,112 kg,30 ans,2026.0,N/A,https://www.allrugby.com/joueurs/feleti-kaitu-u-10428.html,25/26,1,0%,0.0,0.0,39.0
Challenge Cup,Racing 92,Janick TARRIT,France,Talonneur,1.85 m,110 kg,27 ans,2028.0,N/A,https://www.allrugby.com/joueurs/janick-tarrit-6997.html,25/26,19,142%,3.0,15.0,1640.0
Challenge Cup,Racing 92,Yanis BASSE,France,Talonneur,1.75 m,103 kg,18 ans,2029.0,N/A,https://www.allrugby.com/joueurs/yanis-basse-20184.html,25/26,16,31%,1.0,5.0,398.0
Challenge Cup,Racing 92,Jonny HILL,Angleterre,2ème ligne,2.01 m,128 kg,33 ans,2029.0,N/A,https://www.allrugby.com/joueurs/jonny-hill-4008.html,25/26,16,175%,3.0,15.0,2688.0
Challenge Cup,Racing 92,Romain TAOFIFENUA,France,2ème ligne,2.01 m,139 kg,34 ans,2029.0,N/A,https://www.allrugby.com/joueurs/romain-taofifenua-1147.html,25/26,25,104%,4.0,20.0,1938.0
Challenge Cup,Racing 92,Thomas LAINAULT,France,2ème ligne,1.96 m,119 kg,32 ans,2027.0,N/A,https://www.allrugby.com/joueurs/thomas-lainaut-4525.html,25/26,12,142%,0.0,0.0,1192.0
Challenge Cup,Racing 92,Will ROWLANDS,Angleterre,2ème ligne,2.04 m,126 kg,35 ans,2026.0,N/A,https://www.allrugby.com/joueurs/will-rowlands-4079.html,25/26,9,56%,0.0,0.0,435.0
Challenge Cup,Racing 92,Auguste ALBUISSON,France,3ème ligne,1.99 m,95 kg,19 ans,2028.0,N/A,https://www.allrugby.com/joueurs/auguste-albuisson-17567.html,25/26,3,33%,0.0,0.0,67.0
Challenge Cup,Racing 92,Fabien SANCONNIE,France,3ème ligne,1.90 m,117 kg,31 ans,2028.0,N/A,https://www.allrugby.com/joueurs/fabien-sanconnie-2532.html,25/26,15,47%,2.0,10.0,685.0
Challenge Cup,Racing 92,Ibrahim DIALLO,France,3ème ligne,1.93 m,112 kg,27 ans,2029.0,N/A,https://www.allrugby.com/joueurs/ibrahim-diallo-6946.html,25/26,6,83%,2.0,10.0,474.0
Challenge Cup,Racing 92,Jordan JOSEPH,France,3ème ligne,1.87 m,125 kg,25 ans,2028.0,N/A,https://www.allrugby.com/joueurs/jordan-joseph-5908.html,25/26,9,33%,4.0,20.0,376.0
Challenge Cup,Racing 92,Lekima TAGITAGIVALU,Fidji,3ème ligne,1.91 m,114 kg,30 ans,2028.0,N/A,https://www.allrugby.com/joueurs/lekima-tagitagivalu-5609.html,25/26,39,26%,0.0,0.0,1512.0
Challenge Cup,Racing 92,Matis JULIEN,France,3ème ligne,-,-,19 ans,N/A,N/A,https://www.allrugby.com/joueurs/matis-julien-22089.html,25/26,1,0%,0.0,0.0,8.0
Challenge Cup,Racing 92,Maxime BAUDONNE,France,3ème ligne,1.91 m,94 kg,24 ans,2027.0,N/A,https://www.allrugby.com/joueurs/maxime-baudonne-11772.html,25/26,19,147%,4.0,20.0,2166.0
Challenge Cup,Racing 92,Nathan HUGHES,Fidji,3ème ligne,1.99 m,128 kg,34 ans,2028.0,JOKER XV (8),https://www.allrugby.com/joueurs/nathan-hughes-2897.html,25/26,17,82%,9.0,45.0,1109.0
Challenge Cup,Racing 92,Shingi MANYARARA,Zimbabwe,3ème ligne,1.81 m,99 kg,23 ans,2029.0,N/A,https://www.allrugby.com/joueurs/shingirai-manyarara-15504.html,25/26,23,70%,2.0,10.0,656.0
Challenge Cup,Racing 92,Soumaila CAMARA,France,3ème ligne,1.85 m,99 kg,21 ans,2028.0,N/A,https://www.allrugby.com/joueurs/soumaila-camara-18375.html,25/26,5,80%,1.0,5.0,258.0
Challenge Cup,Racing 92,Antoine LATRASSE,France,Mêlée,1.81 m,81 kg,20 ans,2027.0,N/A,https://www.allrugby.com/joueurs/antoine-latrasse-17566.html,25/26,8,13%,2.0,10.0,267.0
Challenge Cup,Racing 92,Kléo LABARBE,France,Mêlée,1.77 m,78 kg,23 ans,2027.0,N/A,https://www.allrugby.com/joueurs/kleo-labarbe-17034.html,25/26,8,100%,0.0,0.0,315.0
Challenge Cup,Racing 92,Léo CARBONNEAU,France,Mêlée,1.67 m,83 kg,22 ans,2029.0,N/A,https://www.allrugby.com/joueurs/leo-carbonneau-10864.html,25/26,19,116%,6.0,36.0,2261.0
Challenge Cup,Racing 92,Antoine GIBERT,France,Ouverture,1.76 m,74 kg,29 ans,2027.0,N/A,https://www.allrugby.com/joueurs/antoine-gibert-5165.html,25/26,24,83%,1.0,163.0,901.0
Challenge Cup,Racing 92,Geronimo PRISCIANTELLI,Argentine,Ouverture,1.81 m,92 kg,25 ans,2027.0,JOKER XV (8),https://www.allrugby.com/joueurs/geronimo-prisciantelli-8176.html,25/26,22,82%,4.0,45.0,603.0
Challenge Cup,Racing 92,Ugo SEUNES,France,Ouverture,1.79 m,77 kg,25 ans,2028.0,N/A,https://www.allrugby.com/joueurs/ugo-seunes-14965.html,25/26,13,146%,0.0,166.0,1246.0
Challenge Cup,Racing 92,Arthur ESPEUT,France,Centre,1.82 m,86 kg,22 ans,2026.0,N/A,https://www.allrugby.com/joueurs/arthur-espeut-12166.html,25/26,2,0%,0.0,0.0,21.0
Challenge Cup,Racing 92,Gaël FICKOU,France,Centre,1.87 m,105 kg,32 ans,2026.0,N/A,https://www.allrugby.com/joueurs/gael-fickou-1087.html,25/26,14,129%,7.0,35.0,2055.0
Challenge Cup,Racing 92,Joey MANU,Nouvelle-Zélande,Centre,1.94 m,107 kg,31 ans,2028.0,N/A,https://www.allrugby.com/joueurs/joseph-manu-17661.html,25/26,15,100%,0.0,0.0,605.0
Challenge Cup,Racing 92,Josua TUISOVA,Fidji,Centre,1.77 m,113 kg,31 ans,2029.0,N/A,https://www.allrugby.com/joueurs/josua-tuisova-1254.html,25/26,17,118%,3.0,15.0,2495.0
